run_date,line_id,plant_id,planned_runtime_min,downtime_minutes,units_produced,units_defective,availability,performance,quality,oee,downtime_cost_usd,scrap_cost_usd,lost_production_revenue_usd
2024-08-16,P3-L1,P3,1440,0,902,27,1.0,0.859,0.9701,0.8333,0.0,594,0.0
2024-08-16,P3-L3,P3,1440,0,1000,29,1.0,0.9524,0.971,0.9248,0.0,638,0.0
2024-08-19,P1-L1,P1,1440,0,955,31,1.0,0.9095,0.9675,0.88,0.0,682,0.0
2024-08-20,P1-L1,P1,1440,0,797,22,1.0,0.759,0.9724,0.7381,0.0,484,0.0
2024-08-20,P3-L2,P3,1440,0,911,27,1.0,0.8676,0.9704,0.8419,0.0,594,0.0
2024-08-21,P1-L2,P1,1440,0,869,30,1.0,0.8276,0.9655,0.799,0.0,660,0.0
2024-08-22,P2-L3,P2,1440,0,922,21,1.0,0.8781,0.9772,0.8581,0.0,462,0.0
2024-08-22,P3-L2,P3,1440,0,931,19,1.0,0.8867,0.9796,0.8686,0.0,418,0.0
2024-08-23,P1-L3,P1,1440,0,856,31,1.0,0.8152,0.9638,0.7857,0.0,682,0.0
2024-08-23,P2-L2,P2,1440,0,904,24,1.0,0.861,0.9735,0.8381,0.0,528,0.0
2024-08-24,P2-L1,P2,1440,0,954,29,1.0,0.9086,0.9696,0.881,0.0,638,0.0
2024-08-24,P3-L3,P3,1440,0,919,25,1.0,0.8752,0.9728,0.8514,0.0,550,0.0
2024-08-25,P3-L2,P3,1440,0,883,20,1.0,0.841,0.9773,0.8219,0.0,440,0.0
2024-08-26,P3-L3,P3,1440,0,973,35,1.0,0.9267,0.964,0.8933,0.0,770,0.0
2024-08-27,P1-L3,P1,1440,0,951,16,1.0,0.9057,0.9832,0.8905,0.0,352,0.0
2024-08-28,P3-L3,P3,1440,0,945,28,1.0,0.9,0.9704,0.8733,0.0,616,0.0
2024-08-29,P1-L2,P1,1440,0,812,19,1.0,0.7733,0.9766,0.7552,0.0,418,0.0
2024-08-29,P2-L2,P2,1440,0,865,33,1.0,0.8238,0.9618,0.7924,0.0,726,0.0
2024-08-29,P3-L1,P3,1440,0,923,38,1.0,0.879,0.9588,0.8429,0.0,836,0.0
2024-08-31,P1-L3,P1,1440,0,901,15,1.0,0.8581,0.9834,0.8438,0.0,330,0.0
2024-09-01,P1-L1,P1,1440,0,946,31,1.0,0.901,0.9672,0.8714,0.0,682,0.0
2024-09-01,P2-L3,P2,1440,0,903,20,1.0,0.86,0.9779,0.841,0.0,440,0.0
2024-09-02,P1-L2,P1,1440,0,820,28,1.0,0.781,0.9659,0.7543,0.0,616,0.0
2024-09-03,P3-L3,P3,1440,0,858,15,1.0,0.8171,0.9825,0.8029,0.0,330,0.0
2024-09-04,P2-L3,P2,1440,0,936,24,1.0,0.8914,0.9744,0.8686,0.0,528,0.0
2024-09-04,P3-L2,P3,1440,0,971,26,1.0,0.9248,0.9732,0.9,0.0,572,0.0
2024-09-05,P1-L1,P1,1440,0,869,19,1.0,0.8276,0.9781,0.8095,0.0,418,0.0
2024-09-05,P2-L3,P2,1440,0,961,16,1.0,0.9152,0.9834,0.9,0.0,352,0.0
2024-09-07,P2-L3,P2,1440,0,854,25,1.0,0.8133,0.9707,0.7895,0.0,550,0.0
2024-09-08,P2-L3,P2,1440,0,850,25,1.0,0.8095,0.9706,0.7857,0.0,550,0.0
2024-09-09,P1-L2,P1,1440,0,910,27,1.0,0.8667,0.9703,0.841,0.0,594,0.0
2024-09-09,P2-L2,P2,1440,0,873,17,1.0,0.8314,0.9805,0.8152,0.0,374,0.0
2024-09-10,P1-L2,P1,1440,0,843,21,1.0,0.8029,0.9751,0.7829,0.0,462,0.0
2024-09-11,P1-L1,P1,1440,0,929,26,1.0,0.8848,0.972,0.86,0.0,572,0.0
2024-09-11,P3-L1,P3,1440,0,912,24,1.0,0.8686,0.9737,0.8457,0.0,528,0.0
2024-09-11,P3-L3,P3,1440,0,728,19,1.0,0.6933,0.9739,0.6752,0.0,418,0.0
2024-09-12,P1-L2,P1,1440,0,945,22,1.0,0.9,0.9767,0.879,0.0,484,0.0
2024-09-12,P3-L1,P3,1440,0,898,12,1.0,0.8552,0.9866,0.8438,0.0,264,0.0
2024-09-14,P1-L2,P1,1440,0,844,25,1.0,0.8038,0.9704,0.78,0.0,550,0.0
2024-09-14,P2-L2,P2,1440,0,870,29,1.0,0.8286,0.9667,0.801,0.0,638,0.0
2024-09-15,P1-L3,P1,1440,0,756,22,1.0,0.72,0.9709,0.699,0.0,484,0.0
2024-09-15,P2-L1,P2,1440,0,944,34,1.0,0.899,0.964,0.8667,0.0,748,0.0
2024-09-15,P2-L3,P2,1440,0,862,19,1.0,0.821,0.978,0.8029,0.0,418,0.0
2024-09-16,P2-L2,P2,1440,0,797,16,1.0,0.759,0.9799,0.7438,0.0,352,0.0
2024-09-17,P1-L1,P1,1440,0,846,32,1.0,0.8057,0.9622,0.7752,0.0,704,0.0
2024-09-17,P1-L2,P1,1440,0,863,31,1.0,0.8219,0.9641,0.7924,0.0,682,0.0
2024-09-20,P3-L2,P3,1440,0,1090,33,1.0,1.0,0.9697,0.9697,0.0,726,0.0
2024-09-21,P1-L1,P1,1440,0,938,33,1.0,0.8933,0.9648,0.8619,0.0,726,0.0
2024-09-21,P2-L3,P2,1440,0,947,27,1.0,0.9019,0.9715,0.8762,0.0,594,0.0
2024-09-21,P3-L1,P3,1440,0,791,12,1.0,0.7533,0.9848,0.7419,0.0,264,0.0
2024-09-21,P3-L3,P3,1440,0,828,22,1.0,0.7886,0.9734,0.7676,0.0,484,0.0
2024-09-23,P3-L1,P3,1440,0,852,26,1.0,0.8114,0.9695,0.7867,0.0,572,0.0
2024-09-24,P1-L2,P1,1440,0,941,17,1.0,0.8962,0.9819,0.88,0.0,374,0.0
2024-09-24,P3-L1,P3,1440,0,946,23,1.0,0.901,0.9757,0.879,0.0,506,0.0
2024-09-26,P1-L1,P1,1440,0,858,23,1.0,0.8171,0.9732,0.7952,0.0,506,0.0
2024-09-26,P1-L2,P1,1440,0,789,26,1.0,0.7514,0.967,0.7267,0.0,572,0.0
2024-09-26,P2-L2,P2,1440,0,895,28,1.0,0.8524,0.9687,0.8257,0.0,616,0.0
2024-09-29,P3-L2,P3,1440,0,944,23,1.0,0.899,0.9756,0.8771,0.0,506,0.0
2024-09-30,P2-L1,P2,1440,0,957,22,1.0,0.9114,0.977,0.8905,0.0,484,0.0
2024-09-30,P2-L3,P2,1440,0,945,28,1.0,0.9,0.9704,0.8733,0.0,616,0.0
2024-10-01,P1-L2,P1,1440,0,901,15,1.0,0.8581,0.9834,0.8438,0.0,330,0.0
2024-10-04,P1-L1,P1,1440,0,897,28,1.0,0.8543,0.9688,0.8276,0.0,616,0.0
2024-10-04,P2-L1,P2,1440,0,888,21,1.0,0.8457,0.9764,0.8257,0.0,462,0.0
2024-10-04,P3-L1,P3,1440,0,856,29,1.0,0.8152,0.9661,0.7876,0.0,638,0.0
2024-10-06,P3-L2,P3,1440,0,847,22,1.0,0.8067,0.974,0.7857,0.0,484,0.0
2024-10-08,P3-L1,P3,1440,0,882,20,1.0,0.84,0.9773,0.821,0.0,440,0.0
2024-10-09,P1-L1,P1,1440,0,823,24,1.0,0.7838,0.9708,0.761,0.0,528,0.0
2024-10-09,P2-L3,P2,1440,0,934,23,1.0,0.8895,0.9754,0.8676,0.0,506,0.0
2024-10-09,P3-L2,P3,1440,0,894,16,1.0,0.8514,0.9821,0.8362,0.0,352,0.0
2024-10-12,P1-L2,P1,1440,0,934,22,1.0,0.8895,0.9764,0.8686,0.0,484,0.0
2024-10-12,P2-L2,P2,1440,0,977,19,1.0,0.9305,0.9806,0.9124,0.0,418,0.0
2024-10-13,P2-L1,P2,1440,0,922,33,1.0,0.8781,0.9642,0.8467,0.0,726,0.0
2024-10-13,P2-L2,P2,1440,0,882,26,1.0,0.84,0.9705,0.8152,0.0,572,0.0
2024-10-14,P3-L3,P3,1440,0,858,20,1.0,0.8171,0.9767,0.7981,0.0,440,0.0
2024-10-15,P1-L1,P1,1440,0,899,33,1.0,0.8562,0.9633,0.8248,0.0,726,0.0
2024-10-15,P3-L3,P3,1440,0,903,25,1.0,0.86,0.9723,0.8362,0.0,550,0.0
2024-10-17,P2-L3,P2,1440,0,852,33,1.0,0.8114,0.9613,0.78,0.0,726,0.0
2024-10-18,P1-L2,P1,1440,0,872,22,1.0,0.8305,0.9748,0.8095,0.0,484,0.0
2024-10-18,P2-L1,P2,1440,0,911,18,1.0,0.8676,0.9802,0.8505,0.0,396,0.0
2024-10-19,P1-L2,P1,1440,0,874,8,1.0,0.8324,0.9908,0.8248,0.0,176,0.0
2024-10-20,P2-L2,P2,1440,0,903,14,1.0,0.86,0.9845,0.8467,0.0,308,0.0
2024-10-20,P3-L2,P3,1440,0,985,21,1.0,0.9381,0.9787,0.9181,0.0,462,0.0
2024-10-21,P1-L1,P1,1440,0,808,23,1.0,0.7695,0.9715,0.7476,0.0,506,0.0
2024-10-22,P2-L2,P2,1440,0,956,23,1.0,0.9105,0.9759,0.8886,0.0,506,0.0
2024-10-23,P1-L3,P1,1440,0,944,22,1.0,0.899,0.9767,0.8781,0.0,484,0.0
2024-10-24,P2-L1,P2,1440,0,894,25,1.0,0.8514,0.972,0.8276,0.0,550,0.0
2024-10-25,P2-L3,P2,1440,0,902,27,1.0,0.859,0.9701,0.8333,0.0,594,0.0
2024-10-26,P1-L2,P1,1440,0,909,9,1.0,0.8657,0.9901,0.8571,0.0,198,0.0
2024-10-27,P1-L1,P1,1440,0,970,25,1.0,0.9238,0.9742,0.9,0.0,550,0.0
2024-10-27,P2-L1,P2,1440,0,809,18,1.0,0.7705,0.9778,0.7533,0.0,396,0.0
2024-10-28,P1-L1,P1,1440,0,978,17,1.0,0.9314,0.9826,0.9152,0.0,374,0.0
2024-10-29,P1-L3,P1,1440,0,790,29,1.0,0.7524,0.9633,0.7248,0.0,638,0.0
2024-10-30,P1-L3,P1,1440,0,855,11,1.0,0.8143,0.9871,0.8038,0.0,242,0.0
2024-10-30,P3-L2,P3,1440,0,1053,24,1.0,1.0,0.9772,0.9772,0.0,528,0.0
2024-11-01,P1-L2,P1,1440,0,939,36,1.0,0.8943,0.9617,0.86,0.0,792,0.0
2024-11-01,P3-L1,P3,1440,0,893,23,1.0,0.8505,0.9742,0.8286,0.0,506,0.0
2024-11-02,P1-L2,P1,1440,0,880,18,1.0,0.8381,0.9795,0.821,0.0,396,0.0
2024-11-02,P2-L3,P2,1440,0,835,20,1.0,0.7952,0.976,0.7762,0.0,440,0.0
2024-11-02,P3-L2,P3,1440,0,836,28,1.0,0.7962,0.9665,0.7695,0.0,616,0.0
2024-11-04,P2-L3,P2,1440,0,859,23,1.0,0.8181,0.9732,0.7962,0.0,506,0.0
2024-11-07,P1-L2,P1,1440,0,853,25,1.0,0.8124,0.9707,0.7886,0.0,550,0.0
2024-11-07,P2-L3,P2,1440,0,866,26,1.0,0.8248,0.97,0.8,0.0,572,0.0
2024-11-08,P3-L1,P3,1440,0,873,15,1.0,0.8314,0.9828,0.8171,0.0,330,0.0
2024-11-08,P3-L2,P3,1440,0,1049,31,1.0,0.999,0.9704,0.9695,0.0,682,0.0
2024-11-10,P1-L3,P1,1440,128,775,22,0.9111,0.7381,0.9716,0.6534,8960.0,484,3733.33
2024-11-11,P1-L2,P1,1440,125,920,24,0.9132,0.8762,0.9739,0.7793,8750.0,528,3645.83
2024-11-11,P1-L3,P1,1440,0,839,23,1.0,0.799,0.9726,0.7771,0.0,506,0.0
2024-11-12,P1-L1,P1,1440,0,903,23,1.0,0.86,0.9745,0.8381,0.0,506,0.0
2024-11-12,P2-L2,P2,1440,0,914,15,1.0,0.8705,0.9836,0.8562,0.0,330,0.0
2024-11-12,P3-L1,P3,1440,0,848,34,1.0,0.8076,0.9599,0.7752,0.0,748,0.0
2024-11-13,P1-L1,P1,1440,0,883,20,1.0,0.841,0.9773,0.8219,0.0,440,0.0
2024-11-13,P2-L1,P2,1440,0,946,30,1.0,0.901,0.9683,0.8724,0.0,660,0.0
2024-11-13,P3-L1,P3,1440,0,888,22,1.0,0.8457,0.9752,0.8248,0.0,484,0.0
2024-11-15,P3-L1,P3,1440,0,921,21,1.0,0.8771,0.9772,0.8571,0.0,462,0.0
2024-11-15,P3-L3,P3,1440,0,828,20,1.0,0.7886,0.9758,0.7695,0.0,440,0.0
2024-11-16,P1-L1,P1,1440,0,940,16,1.0,0.8952,0.983,0.88,0.0,352,0.0
2024-11-17,P3-L2,P3,1440,0,959,24,1.0,0.9133,0.975,0.8905,0.0,528,0.0
2024-11-18,P2-L2,P2,1440,12,896,16,0.9917,0.8533,0.9821,0.8311,960.0,352,350.0
2024-11-18,P3-L2,P3,1440,0,969,18,1.0,0.9229,0.9814,0.9057,0.0,396,0.0
2024-11-19,P2-L1,P2,1440,0,794,19,1.0,0.7562,0.9761,0.7381,0.0,418,0.0
2024-11-20,P1-L3,P1,1440,0,816,20,1.0,0.7771,0.9755,0.7581,0.0,440,0.0
2024-11-22,P3-L2,P3,1440,0,801,31,1.0,0.7629,0.9613,0.7333,0.0,682,0.0
2024-11-22,P3-L3,P3,1440,0,985,30,1.0,0.9381,0.9695,0.9095,0.0,660,0.0
2024-11-23,P1-L1,P1,1440,37,829,14,0.9743,0.7895,0.9831,0.7562,2590.0,308,1079.17
2024-11-23,P1-L3,P1,1440,0,901,15,1.0,0.8581,0.9834,0.8438,0.0,330,0.0
2024-11-24,P3-L1,P3,1440,0,877,19,1.0,0.8352,0.9783,0.8171,0.0,418,0.0
2024-11-24,P3-L2,P3,1440,102,783,23,0.9292,0.7457,0.9706,0.6725,6120.0,506,2975.0
2024-11-26,P2-L3,P2,1440,0,843,15,1.0,0.8029,0.9822,0.7886,0.0,330,0.0
2024-11-27,P2-L2,P2,1440,0,1003,20,1.0,0.9552,0.9801,0.9362,0.0,440,0.0
2024-11-28,P1-L2,P1,1440,0,835,27,1.0,0.7952,0.9677,0.7695,0.0,594,0.0
2024-11-28,P3-L3,P3,1440,0,1030,29,1.0,0.981,0.9718,0.9533,0.0,638,0.0
2024-11-29,P3-L1,P3,1440,0,960,21,1.0,0.9143,0.9781,0.8943,0.0,462,0.0
2024-12-01,P1-L2,P1,1440,0,915,18,1.0,0.8714,0.9803,0.8543,0.0,396,0.0
2024-12-01,P2-L1,P2,1440,0,905,24,1.0,0.8619,0.9735,0.839,0.0,528,0.0
2024-12-02,P1-L1,P1,1440,0,839,23,1.0,0.799,0.9726,0.7771,0.0,506,0.0
2024-12-02,P2-L3,P2,1440,76,780,25,0.9472,0.7429,0.9679,0.6811,5320.0,550,2216.67
2024-12-02,P3-L1,P3,1440,0,976,29,1.0,0.9295,0.9703,0.9019,0.0,638,0.0
2024-12-06,P1-L1,P1,1440,0,987,25,1.0,0.94,0.9747,0.9162,0.0,550,0.0
2024-12-06,P3-L3,P3,1440,0,973,27,1.0,0.9267,0.9723,0.901,0.0,594,0.0
2024-12-07,P3-L1,P3,1440,0,958,41,1.0,0.9124,0.9572,0.8733,0.0,902,0.0
2024-12-08,P1-L1,P1,1440,0,822,25,1.0,0.7829,0.9696,0.759,0.0,550,0.0
2024-12-08,P3-L1,P3,1440,0,895,26,1.0,0.8524,0.9709,0.8276,0.0,572,0.0
2024-12-11,P2-L3,P2,1440,0,942,23,1.0,0.8971,0.9756,0.8752,0.0,506,0.0
2024-12-11,P3-L2,P3,1440,0,912,18,1.0,0.8686,0.9803,0.8514,0.0,396,0.0
2024-12-12,P1-L1,P1,1440,0,1007,24,1.0,0.959,0.9762,0.9362,0.0,528,0.0
2024-12-13,P1-L1,P1,1440,0,1010,34,1.0,0.9619,0.9663,0.9295,0.0,748,0.0
2024-12-14,P3-L1,P3,1440,0,894,27,1.0,0.8514,0.9698,0.8257,0.0,594,0.0
2024-12-15,P3-L1,P3,1440,0,904,20,1.0,0.861,0.9779,0.8419,0.0,440,0.0
2024-12-15,P3-L3,P3,1440,0,870,17,1.0,0.8286,0.9805,0.8124,0.0,374,0.0
2024-12-18,P1-L3,P1,1440,0,922,26,1.0,0.8781,0.9718,0.8533,0.0,572,0.0
2024-12-18,P2-L2,P2,1440,0,891,11,1.0,0.8486,0.9877,0.8381,0.0,242,0.0
2024-12-18,P3-L1,P3,1440,0,812,22,1.0,0.7733,0.9729,0.7524,0.0,484,0.0
2024-12-19,P1-L3,P1,1440,0,1006,32,1.0,0.9581,0.9682,0.9276,0.0,704,0.0
2024-12-22,P2-L3,P2,1440,0,939,40,1.0,0.8943,0.9574,0.8562,0.0,880,0.0
2024-12-23,P1-L3,P1,1440,125,878,24,0.9132,0.8362,0.9727,0.7427,10000.0,528,3645.83
2024-12-23,P3-L1,P3,1440,0,763,12,1.0,0.7267,0.9843,0.7152,0.0,264,0.0
2024-12-24,P2-L2,P2,1440,72,885,25,0.95,0.8429,0.9718,0.7781,5040.0,550,2100.0
2024-12-25,P3-L1,P3,1440,0,948,22,1.0,0.9029,0.9768,0.8819,0.0,484,0.0
2024-12-25,P3-L2,P3,1440,0,1165,33,1.0,1.0,0.9717,0.9717,0.0,726,0.0
2024-12-26,P1-L1,P1,1440,0,974,26,1.0,0.9276,0.9733,0.9029,0.0,572,0.0
2024-12-26,P1-L3,P1,1440,0,979,19,1.0,0.9324,0.9806,0.9143,0.0,418,0.0
2024-12-26,P2-L3,P2,1440,0,857,31,1.0,0.8162,0.9638,0.7867,0.0,682,0.0
2024-12-26,P3-L3,P3,1440,0,862,21,1.0,0.821,0.9756,0.801,0.0,462,0.0
2024-12-27,P3-L1,P3,1440,189,876,33,0.8688,0.8343,0.9623,0.6975,13230.0,726,5512.5
2024-12-29,P2-L3,P2,1440,0,825,26,1.0,0.7857,0.9685,0.761,0.0,572,0.0
2024-12-30,P2-L2,P2,1440,0,1056,22,1.0,1.0,0.9792,0.9792,0.0,484,0.0
2025-01-01,P3-L1,P3,1440,0,908,20,1.0,0.8648,0.978,0.8457,0.0,440,0.0
2025-01-02,P2-L1,P2,1440,0,982,20,1.0,0.9352,0.9796,0.9162,0.0,440,0.0
2025-01-03,P2-L2,P2,1440,0,936,23,1.0,0.8914,0.9754,0.8695,0.0,506,0.0
2025-01-03,P3-L1,P3,1440,0,982,20,1.0,0.9352,0.9796,0.9162,0.0,440,0.0
2025-01-04,P1-L1,P1,1440,0,914,24,1.0,0.8705,0.9737,0.8476,0.0,528,0.0
2025-01-05,P2-L2,P2,1440,0,900,27,1.0,0.8571,0.97,0.8314,0.0,594,0.0
2025-01-05,P3-L1,P3,1440,0,982,33,1.0,0.9352,0.9664,0.9038,0.0,726,0.0
2025-01-06,P1-L2,P1,1440,0,1130,35,1.0,1.0,0.969,0.969,0.0,770,0.0
2025-01-06,P2-L2,P2,1440,0,973,35,1.0,0.9267,0.964,0.8933,0.0,770,0.0
2025-01-08,P2-L2,P2,1440,0,994,18,1.0,0.9467,0.9819,0.9295,0.0,396,0.0
2025-01-09,P1-L1,P1,1440,0,948,13,1.0,0.9029,0.9863,0.8905,0.0,286,0.0
2025-01-09,P1-L3,P1,1440,0,902,21,1.0,0.859,0.9767,0.839,0.0,462,0.0
2025-01-10,P2-L2,P2,1440,0,906,22,1.0,0.8629,0.9757,0.8419,0.0,484,0.0
2025-01-10,P3-L2,P3,1440,0,800,17,1.0,0.7619,0.9788,0.7457,0.0,374,0.0
2025-01-11,P1-L1,P1,1440,0,899,37,1.0,0.8562,0.9588,0.821,0.0,814,0.0
2025-01-12,P1-L3,P1,1440,108,859,25,0.925,0.8181,0.9709,0.7347,7560.0,550,3150.0
2025-01-12,P2-L2,P2,1440,0,998,22,1.0,0.9505,0.978,0.9295,0.0,484,0.0
2025-01-12,P3-L2,P3,1440,0,944,18,1.0,0.899,0.9809,0.8819,0.0,396,0.0
2025-01-14,P1-L3,P1,1440,0,899,31,1.0,0.8562,0.9655,0.8267,0.0,682,0.0
2025-01-14,P3-L2,P3,1440,0,820,17,1.0,0.781,0.9793,0.7648,0.0,374,0.0
2025-01-16,P1-L1,P1,1440,0,978,29,1.0,0.9314,0.9703,0.9038,0.0,638,0.0
2025-01-16,P1-L3,P1,1440,0,851,22,1.0,0.8105,0.9741,0.7895,0.0,484,0.0
2025-01-17,P1-L2,P1,1440,0,896,20,1.0,0.8533,0.9777,0.8343,0.0,440,0.0
2025-01-18,P1-L1,P1,1440,0,935,15,1.0,0.8905,0.984,0.8762,0.0,330,0.0
2025-01-19,P2-L3,P2,1440,0,1005,28,1.0,0.9571,0.9721,0.9305,0.0,616,0.0
2025-01-20,P2-L1,P2,1440,0,991,21,1.0,0.9438,0.9788,0.9238,0.0,462,0.0
2025-01-21,P1-L2,P1,1440,0,1052,18,1.0,1.0,0.9829,0.9829,0.0,396,0.0
2025-01-21,P2-L3,P2,1440,0,888,29,1.0,0.8457,0.9673,0.8181,0.0,638,0.0
2025-01-21,P3-L2,P3,1440,0,1049,22,1.0,0.999,0.979,0.9781,0.0,484,0.0
2025-01-23,P1-L3,P1,1440,0,949,28,1.0,0.9038,0.9705,0.8771,0.0,616,0.0
2025-01-23,P3-L1,P3,1440,0,805,31,1.0,0.7667,0.9615,0.7371,0.0,682,0.0
2025-01-24,P2-L1,P2,1440,0,1011,37,1.0,0.9629,0.9634,0.9276,0.0,814,0.0
2025-01-25,P2-L2,P2,1440,0,850,22,1.0,0.8095,0.9741,0.7886,0.0,484,0.0
2025-01-25,P3-L1,P3,1440,0,913,23,1.0,0.8695,0.9748,0.8476,0.0,506,0.0
2025-01-26,P2-L2,P2,1440,0,988,23,1.0,0.941,0.9767,0.919,0.0,506,0.0
2025-01-27,P1-L3,P1,1440,0,932,38,1.0,0.8876,0.9592,0.8514,0.0,836,0.0
2025-01-28,P1-L1,P1,1440,0,902,14,1.0,0.859,0.9845,0.8457,0.0,308,0.0
2025-01-28,P1-L2,P1,1440,0,978,22,1.0,0.9314,0.9775,0.9105,0.0,484,0.0
2025-01-30,P2-L1,P2,1440,0,829,23,1.0,0.7895,0.9723,0.7676,0.0,506,0.0
2025-01-30,P2-L2,P2,1440,0,896,27,1.0,0.8533,0.9699,0.8276,0.0,594,0.0
2025-01-30,P2-L3,P2,1440,0,921,28,1.0,0.8771,0.9696,0.8505,0.0,616,0.0
2025-02-02,P3-L3,P3,1440,0,988,32,1.0,0.941,0.9676,0.9105,0.0,704,0.0
2025-02-06,P1-L2,P1,1440,0,1023,34,1.0,0.9743,0.9668,0.9419,0.0,748,0.0
2025-02-06,P2-L3,P2,1440,0,927,28,1.0,0.8829,0.9698,0.8562,0.0,616,0.0
2025-02-06,P3-L2,P3,1440,0,899,19,1.0,0.8562,0.9789,0.8381,0.0,418,0.0
2025-02-08,P3-L2,P3,1440,0,1021,27,1.0,0.9724,0.9736,0.9467,0.0,594,0.0
2025-02-09,P1-L2,P1,1440,0,930,16,1.0,0.8857,0.9828,0.8705,0.0,352,0.0
2025-02-09,P1-L3,P1,1440,0,850,26,1.0,0.8095,0.9694,0.7848,0.0,572,0.0
2025-02-10,P1-L2,P1,1440,0,961,29,1.0,0.9152,0.9698,0.8876,0.0,638,0.0
2025-02-10,P2-L1,P2,1440,0,997,27,1.0,0.9495,0.9729,0.9238,0.0,594,0.0
2025-02-11,P1-L1,P1,1440,0,861,21,1.0,0.82,0.9756,0.8,0.0,462,0.0
2025-02-11,P2-L2,P2,1440,0,937,19,1.0,0.8924,0.9797,0.8743,0.0,418,0.0
2025-02-15,P2-L3,P2,1440,0,874,17,1.0,0.8324,0.9805,0.8162,0.0,374,0.0
2025-02-16,P1-L1,P1,1440,0,909,40,1.0,0.8657,0.956,0.8276,0.0,880,0.0
2025-02-16,P2-L3,P2,1440,0,770,19,1.0,0.7333,0.9753,0.7152,0.0,418,0.0
2025-02-17,P1-L2,P1,1440,0,914,14,1.0,0.8705,0.9847,0.8571,0.0,308,0.0
2025-02-17,P3-L1,P3,1440,0,1011,32,1.0,0.9629,0.9683,0.9324,0.0,704,0.0
2025-02-17,P3-L2,P3,1440,0,983,34,1.0,0.9362,0.9654,0.9038,0.0,748,0.0
2025-02-17,P3-L3,P3,1440,64,1003,36,0.9556,0.9552,0.9641,0.88,4480.0,792,1866.67
2025-02-19,P1-L1,P1,1440,0,969,35,1.0,0.9229,0.9639,0.8895,0.0,770,0.0
2025-02-21,P2-L1,P2,1440,0,748,20,1.0,0.7124,0.9733,0.6933,0.0,440,0.0
2025-02-23,P1-L3,P1,1440,0,970,35,1.0,0.9238,0.9639,0.8905,0.0,770,0.0
2025-02-23,P2-L1,P2,1440,0,1011,27,1.0,0.9629,0.9733,0.9371,0.0,594,0.0
2025-02-24,P1-L2,P1,1440,0,941,20,1.0,0.8962,0.9787,0.8771,0.0,440,0.0
2025-02-24,P3-L1,P3,1440,0,946,23,1.0,0.901,0.9757,0.879,0.0,506,0.0
2025-02-24,P3-L3,P3,1440,0,1102,31,1.0,1.0,0.9719,0.9719,0.0,682,0.0
2025-02-25,P2-L2,P2,1440,0,852,31,1.0,0.8114,0.9636,0.7819,0.0,682,0.0
2025-02-26,P1-L1,P1,1440,0,927,31,1.0,0.8829,0.9666,0.8533,0.0,682,0.0
2025-02-26,P2-L3,P2,1440,0,998,39,1.0,0.9505,0.9609,0.9133,0.0,858,0.0
2025-03-01,P3-L1,P3,1440,0,866,23,1.0,0.8248,0.9734,0.8029,0.0,506,0.0
2025-03-03,P2-L3,P2,1440,155,983,22,0.8924,0.9362,0.9776,0.8167,6975.0,484,4520.83
2025-03-04,P2-L1,P2,1440,0,862,21,1.0,0.821,0.9756,0.801,0.0,462,0.0
2025-03-05,P2-L3,P2,1440,0,911,35,1.0,0.8676,0.9616,0.8343,0.0,770,0.0
2025-03-07,P1-L2,P1,1440,0,1060,33,1.0,1.0,0.9689,0.9689,0.0,726,0.0
2025-03-07,P3-L1,P3,1440,0,976,21,1.0,0.9295,0.9785,0.9095,0.0,462,0.0
2025-03-07,P3-L2,P3,1440,0,930,22,1.0,0.8857,0.9763,0.8648,0.0,484,0.0
2025-03-09,P1-L3,P1,1440,0,911,25,1.0,0.8676,0.9726,0.8438,0.0,550,0.0
2025-03-09,P3-L3,P3,1440,152,910,25,0.8944,0.8667,0.9725,0.7539,10640.0,550,4433.33
2025-03-10,P3-L1,P3,1440,0,1006,28,1.0,0.9581,0.9722,0.9314,0.0,616,0.0
2025-03-11,P1-L1,P1,1440,0,929,28,1.0,0.8848,0.9699,0.8581,0.0,616,0.0
2025-03-11,P2-L3,P2,1440,0,919,25,1.0,0.8752,0.9728,0.8514,0.0,550,0.0
2025-03-12,P2-L2,P2,1440,0,917,28,1.0,0.8733,0.9695,0.8467,0.0,616,0.0
2025-03-12,P2-L3,P2,1440,0,901,21,1.0,0.8581,0.9767,0.8381,0.0,462,0.0
2025-03-13,P2-L1,P2,1440,0,1137,28,1.0,1.0,0.9754,0.9754,0.0,616,0.0
2025-03-14,P2-L1,P2,1440,0,1008,25,1.0,0.96,0.9752,0.9362,0.0,550,0.0
2025-03-15,P2-L1,P2,1440,0,903,20,1.0,0.86,0.9779,0.841,0.0,440,0.0
2025-03-16,P1-L3,P1,1440,91,900,23,0.9368,0.8571,0.9744,0.7825,5460.0,506,2654.17
2025-03-16,P2-L1,P2,1440,0,1083,37,1.0,1.0,0.9658,0.9658,0.0,814,0.0
2025-03-16,P3-L1,P3,1440,0,1034,20,1.0,0.9848,0.9807,0.9657,0.0,440,0.0
2025-03-19,P3-L2,P3,1440,0,965,30,1.0,0.919,0.9689,0.8905,0.0,660,0.0
2025-03-22,P1-L1,P1,1440,0,1053,27,1.0,1.0,0.9744,0.9744,0.0,594,0.0
2025-03-22,P1-L2,P1,1440,0,834,16,1.0,0.7943,0.9808,0.779,0.0,352,0.0
