run_id,date,shift,line_id,machine_id,work_order_id,planned_runtime_min,units_produced,units_defective,defect_rate
RUN-322,2024-01-12,Day,P3-L3,M-128,WO-1766,480,385,13,0.0346
RUN-323,2024-01-12,Evening,P3-L3,M-130,WO-1609,480,426,16,0.0397
RUN-324,2024-01-12,Night,P3-L3,M-129,WO-1229,480,330,11,0.0338
RUN-325,2024-01-13,Day,P1-L1,M-101,WO-1454,480,282,6,0.0227
RUN-326,2024-01-13,Evening,P1-L1,M-103,WO-1463,480,308,7,0.0259
RUN-327,2024-01-13,Night,P1-L1,M-101,WO-1065,480,296,11,0.0384
RUN-328,2024-01-13,Day,P1-L2,M-106,WO-1098,480,333,13,0.0416
RUN-329,2024-01-13,Evening,P1-L2,M-104,WO-1661,480,309,7,0.0242
RUN-330,2024-01-13,Night,P1-L2,M-106,WO-1545,480,314,12,0.0389
RUN-331,2024-01-13,Day,P1-L3,M-110,WO-1686,480,275,7,0.0288
RUN-332,2024-01-13,Evening,P1-L3,M-109,WO-1427,480,301,8,0.0282
RUN-333,2024-01-13,Night,P1-L3,M-107,WO-1353,480,304,7,0.0232
RUN-334,2024-01-13,Day,P2-L1,M-114,WO-1740,480,322,8,0.025
RUN-335,2024-01-13,Evening,P2-L1,M-113,WO-1417,480,288,2,0.0085
RUN-336,2024-01-13,Night,P2-L1,M-113,WO-1496,480,334,16,0.0483
RUN-337,2024-01-13,Day,P2-L2,M-115,WO-1366,480,313,7,0.0252
RUN-338,2024-01-13,Evening,P2-L2,M-115,WO-1687,480,265,9,0.0345
RUN-339,2024-01-13,Night,P2-L2,M-116,WO-1148,480,335,11,0.033
RUN-340,2024-01-13,Day,P2-L3,M-118,WO-1685,480,193,4,0.0239
RUN-341,2024-01-13,Evening,P2-L3,M-118,WO-1869,480,281,12,0.0431
RUN-342,2024-01-13,Night,P2-L3,M-118,WO-1060,480,300,8,0.03
RUN-343,2024-01-13,Day,P3-L1,M-122,WO-1676,480,265,8,0.0306
RUN-344,2024-01-13,Evening,P3-L1,M-122,WO-1761,480,303,3,0.0126
RUN-345,2024-01-13,Night,P3-L1,M-121,WO-1213,480,307,9,0.0316
RUN-346,2024-01-13,Day,P3-L2,M-127,WO-1265,480,243,2,0.0096
RUN-347,2024-01-13,Evening,P3-L2,M-125,WO-1030,480,278,7,0.0279
RUN-348,2024-01-13,Night,P3-L2,M-124,WO-1611,480,263,6,0.0246
RUN-349,2024-01-13,Day,P3-L3,M-131,WO-1655,480,315,9,0.0307
RUN-350,2024-01-13,Evening,P3-L3,M-131,WO-1895,480,299,5,0.02
RUN-351,2024-01-13,Night,P3-L3,M-130,WO-1778,480,282,7,0.0277
RUN-352,2024-01-14,Day,P1-L1,M-101,WO-1565,480,259,5,0.0219
RUN-353,2024-01-14,Evening,P1-L1,M-102,WO-1765,480,260,4,0.0185
RUN-354,2024-01-14,Night,P1-L1,M-103,WO-1516,480,266,9,0.0352
RUN-355,2024-01-14,Day,P1-L2,M-104,WO-1652,480,282,1,0.0057
RUN-356,2024-01-14,Evening,P1-L2,M-105,WO-1727,480,274,10,0.0379
RUN-357,2024-01-14,Night,P1-L2,M-106,WO-1208,480,252,2,0.0098
RUN-358,2024-01-14,Day,P1-L3,M-110,WO-1133,480,322,15,0.0481
RUN-359,2024-01-14,Evening,P1-L3,M-110,WO-1900,480,301,2,0.0095
RUN-360,2024-01-14,Night,P1-L3,M-109,WO-1634,480,308,1,0.0037
RUN-361,2024-01-14,Day,P2-L1,M-113,WO-1864,480,305,4,0.0147
RUN-362,2024-01-14,Evening,P2-L1,M-111,WO-1399,480,308,12,0.0393
RUN-363,2024-01-14,Night,P2-L1,M-113,WO-1662,480,298,8,0.0281
RUN-364,2024-01-14,Day,P2-L2,M-117,WO-1413,480,416,6,0.0163
RUN-365,2024-01-14,Evening,P2-L2,M-117,WO-1664,480,324,10,0.0326
RUN-366,2024-01-14,Night,P2-L2,M-116,WO-1006,480,238,8,0.0375
RUN-367,2024-01-14,Day,P2-L3,M-118,WO-1546,480,307,7,0.0239
RUN-368,2024-01-14,Evening,P2-L3,M-119,WO-1498,480,276,9,0.0343
RUN-369,2024-01-14,Night,P2-L3,M-118,WO-1715,480,380,9,0.0246
RUN-370,2024-01-14,Day,P3-L1,M-122,WO-1497,480,305,8,0.0286
RUN-371,2024-01-14,Evening,P3-L1,M-121,WO-1674,480,289,11,0.0413
RUN-372,2024-01-14,Night,P3-L1,M-123,WO-1465,480,281,11,0.0397
RUN-373,2024-01-14,Day,P3-L2,M-124,WO-1077,480,331,2,0.009
RUN-374,2024-01-14,Evening,P3-L2,M-126,WO-1669,480,361,13,0.0367
RUN-375,2024-01-14,Night,P3-L2,M-124,WO-1679,480,264,8,0.0308
RUN-376,2024-01-14,Day,P3-L3,M-128,WO-1823,480,306,11,0.0373
RUN-377,2024-01-14,Evening,P3-L3,M-130,WO-1145,480,247,3,0.0122
RUN-378,2024-01-14,Night,P3-L3,M-129,WO-1575,480,357,18,0.0528
RUN-379,2024-01-15,Day,P1-L1,M-101,WO-1894,480,340,15,0.0451
RUN-380,2024-01-15,Evening,P1-L1,M-102,WO-1423,480,347,8,0.0244
RUN-381,2024-01-15,Night,P1-L1,M-102,WO-1472,480,327,4,0.0123
RUN-382,2024-01-15,Day,P1-L2,M-105,WO-1208,480,349,8,0.0253
RUN-383,2024-01-15,Evening,P1-L2,M-104,WO-1621,480,339,7,0.022
RUN-384,2024-01-15,Night,P1-L2,M-105,WO-1336,480,338,14,0.0437
RUN-385,2024-01-15,Day,P1-L3,M-107,WO-1293,480,313,11,0.0368
RUN-386,2024-01-15,Evening,P1-L3,M-109,WO-1819,480,254,6,0.0252
RUN-387,2024-01-15,Night,P1-L3,M-109,WO-1291,480,312,7,0.0246
RUN-388,2024-01-15,Day,P2-L1,M-111,WO-1505,480,343,9,0.0275
RUN-389,2024-01-15,Evening,P2-L1,M-113,WO-1819,480,327,8,0.0252
RUN-390,2024-01-15,Night,P2-L1,M-114,WO-1312,480,328,14,0.0439
RUN-391,2024-01-15,Day,P2-L2,M-116,WO-1671,480,369,11,0.0299
RUN-392,2024-01-15,Evening,P2-L2,M-115,WO-1242,480,325,10,0.0334
RUN-393,2024-01-15,Night,P2-L2,M-117,WO-1051,480,246,8,0.0341
RUN-394,2024-01-15,Day,P2-L3,M-120,WO-1847,480,317,12,0.0409
RUN-395,2024-01-15,Evening,P2-L3,M-120,WO-1270,480,300,10,0.0334
RUN-396,2024-01-15,Night,P2-L3,M-119,WO-1625,480,273,9,0.0359
RUN-397,2024-01-15,Day,P3-L1,M-123,WO-1228,480,239,5,0.0243
RUN-398,2024-01-15,Evening,P3-L1,M-123,WO-1837,480,318,14,0.0468
RUN-399,2024-01-15,Night,P3-L1,M-123,WO-1862,480,298,2,0.0095
RUN-400,2024-01-15,Day,P3-L2,M-124,WO-1846,480,355,9,0.0258
RUN-401,2024-01-15,Evening,P3-L2,M-125,WO-1614,480,249,8,0.0337
RUN-402,2024-01-15,Night,P3-L2,M-124,WO-1659,480,337,8,0.024
RUN-403,2024-01-15,Day,P3-L3,M-131,WO-1689,480,317,9,0.0301
RUN-404,2024-01-15,Evening,P3-L3,M-129,WO-1184,480,292,9,0.0329
RUN-405,2024-01-15,Night,P3-L3,M-129,WO-1472,480,345,16,0.0473
RUN-406,2024-01-16,Day,P1-L1,M-103,WO-1066,480,273,9,0.0348
RUN-407,2024-01-16,Evening,P1-L1,M-101,WO-1447,480,234,9,0.0404
RUN-408,2024-01-16,Night,P1-L1,M-102,WO-1130,480,294,7,0.025
RUN-409,2024-01-16,Day,P1-L2,M-105,WO-1341,480,269,9,0.035
RUN-410,2024-01-16,Evening,P1-L2,M-105,WO-1693,480,252,7,0.0294
RUN-411,2024-01-16,Night,P1-L2,M-106,WO-1738,480,371,16,0.0446
RUN-412,2024-01-16,Day,P1-L3,M-110,WO-1799,480,323,4,0.0137
RUN-413,2024-01-16,Evening,P1-L3,M-109,WO-1182,480,335,12,0.0367
RUN-414,2024-01-16,Night,P1-L3,M-110,WO-1238,480,278,7,0.0271
RUN-415,2024-01-16,Day,P2-L1,M-112,WO-1543,480,310,9,0.0321
RUN-416,2024-01-16,Evening,P2-L1,M-114,WO-1632,480,329,3,0.0119
RUN-417,2024-01-16,Night,P2-L1,M-113,WO-1068,480,300,8,0.0289
RUN-418,2024-01-16,Day,P2-L2,M-117,WO-1427,480,261,13,0.0524
RUN-419,2024-01-16,Evening,P2-L2,M-115,WO-1778,480,281,5,0.0184
RUN-420,2024-01-16,Night,P2-L2,M-116,WO-1436,480,376,16,0.0442
RUN-421,2024-01-16,Day,P2-L3,M-118,WO-1272,480,404,9,0.0235
RUN-422,2024-01-16,Evening,P2-L3,M-120,WO-1596,480,231,4,0.0211
RUN-423,2024-01-16,Night,P2-L3,M-120,WO-1548,480,401,15,0.0396
RUN-424,2024-01-16,Day,P3-L1,M-122,WO-1658,480,306,13,0.0455
RUN-425,2024-01-16,Evening,P3-L1,M-122,WO-1500,480,362,2,0.0082
RUN-426,2024-01-16,Night,P3-L1,M-121,WO-1404,480,329,9,0.0275
RUN-427,2024-01-16,Day,P3-L2,M-124,WO-1468,480,284,5,0.021
RUN-428,2024-01-16,Evening,P3-L2,M-126,WO-1496,480,228,6,0.0296
RUN-429,2024-01-16,Night,P3-L2,M-126,WO-1070,480,274,11,0.0423
RUN-430,2024-01-16,Day,P3-L3,M-130,WO-1644,480,316,7,0.0248
RUN-431,2024-01-16,Evening,P3-L3,M-131,WO-1075,480,345,6,0.0174
RUN-432,2024-01-16,Night,P3-L3,M-129,WO-1596,480,305,15,0.0523
RUN-433,2024-01-17,Day,P1-L1,M-103,WO-1151,480,329,14,0.0427
RUN-434,2024-01-17,Evening,P1-L1,M-103,WO-1078,480,277,11,0.0423
RUN-435,2024-01-17,Night,P1-L1,M-102,WO-1235,480,251,6,0.0259
RUN-436,2024-01-17,Day,P1-L2,M-105,WO-1290,480,313,13,0.044
RUN-437,2024-01-17,Evening,P1-L2,M-105,WO-1861,480,370,3,0.0093
RUN-438,2024-01-17,Night,P1-L2,M-106,WO-1612,480,292,5,0.0202
RUN-439,2024-01-17,Day,P1-L3,M-109,WO-1235,480,287,12,0.0451
RUN-440,2024-01-17,Evening,P1-L3,M-107,WO-1104,480,361,10,0.0286
RUN-441,2024-01-17,Night,P1-L3,M-109,WO-1361,480,332,12,0.0382
RUN-442,2024-01-17,Day,P2-L1,M-112,WO-1559,480,294,9,0.0322
RUN-443,2024-01-17,Evening,P2-L1,M-112,WO-1414,480,303,5,0.0171
RUN-444,2024-01-17,Night,P2-L1,M-111,WO-1370,480,286,9,0.0328
RUN-445,2024-01-17,Day,P2-L2,M-115,WO-1068,480,239,6,0.026
RUN-446,2024-01-17,Evening,P2-L2,M-115,WO-1099,480,233,3,0.0148
RUN-447,2024-01-17,Night,P2-L2,M-117,WO-1579,480,324,10,0.0339
RUN-448,2024-01-17,Day,P2-L3,M-119,WO-1459,480,248,1,0.0048
RUN-449,2024-01-17,Evening,P2-L3,M-119,WO-1593,480,328,5,0.0154
RUN-450,2024-01-17,Night,P2-L3,M-119,WO-1303,480,277,8,0.029
RUN-451,2024-01-17,Day,P3-L1,M-122,WO-1484,480,285,8,0.0296
RUN-452,2024-01-17,Evening,P3-L1,M-122,WO-1244,480,254,7,0.0312
RUN-453,2024-01-17,Night,P3-L1,M-122,WO-1726,480,358,21,0.0595
RUN-454,2024-01-17,Day,P3-L2,M-126,WO-1230,480,225,6,0.027
RUN-455,2024-01-17,Evening,P3-L2,M-125,WO-1151,480,271,11,0.0434
RUN-456,2024-01-17,Night,P3-L2,M-126,WO-1568,480,260,6,0.026
RUN-457,2024-01-17,Day,P3-L3,M-130,WO-1106,480,267,7,0.0274
RUN-458,2024-01-17,Evening,P3-L3,M-129,WO-1106,480,324,6,0.0186
RUN-459,2024-01-17,Night,P3-L3,M-128,WO-1794,480,327,8,0.0259
RUN-460,2024-01-18,Day,P1-L1,M-102,WO-1021,480,322,7,0.0247
RUN-461,2024-01-18,Evening,P1-L1,M-101,WO-1574,480,307,8,0.0262
RUN-462,2024-01-18,Night,P1-L1,M-102,WO-1100,480,334,5,0.0177
RUN-463,2024-01-18,Day,P1-L2,M-106,WO-1708,480,315,10,0.0335
RUN-464,2024-01-18,Evening,P1-L2,M-106,WO-1144,480,341,12,0.0364
RUN-465,2024-01-18,Night,P1-L2,M-105,WO-1558,480,359,9,0.0268
RUN-466,2024-01-18,Day,P1-L3,M-109,WO-1669,480,315,11,0.0356
RUN-467,2024-01-18,Evening,P1-L3,M-109,WO-1099,480,332,6,0.0192
RUN-468,2024-01-18,Night,P1-L3,M-107,WO-1146,480,306,7,0.0235
RUN-469,2024-01-18,Day,P2-L1,M-114,WO-1004,480,366,8,0.0221
RUN-470,2024-01-18,Evening,P2-L1,M-111,WO-1430,480,239,5,0.0223
RUN-471,2024-01-18,Night,P2-L1,M-112,WO-1620,480,329,2,0.0075
RUN-472,2024-01-18,Day,P2-L2,M-116,WO-1877,480,236,5,0.0236
RUN-473,2024-01-18,Evening,P2-L2,M-116,WO-1689,480,356,6,0.0193
RUN-474,2024-01-18,Night,P2-L2,M-117,WO-1488,480,296,6,0.0204
RUN-475,2024-01-18,Day,P2-L3,M-119,WO-1234,480,283,7,0.0253
RUN-476,2024-01-18,Evening,P2-L3,M-118,WO-1246,480,252,6,0.0263
RUN-477,2024-01-18,Night,P2-L3,M-119,WO-1084,480,285,1,0.0066
RUN-478,2024-01-18,Day,P3-L1,M-121,WO-1220,480,327,10,0.0316
RUN-479,2024-01-18,Evening,P3-L1,M-123,WO-1700,480,341,14,0.042
RUN-480,2024-01-18,Night,P3-L1,M-123,WO-1328,480,334,13,0.0391
RUN-481,2024-01-18,Day,P3-L2,M-126,WO-1867,480,320,3,0.0119
RUN-482,2024-01-18,Evening,P3-L2,M-124,WO-1579,480,265,10,0.0411
RUN-483,2024-01-18,Night,P3-L2,M-126,WO-1766,480,300,10,0.0335
RUN-484,2024-01-18,Day,P3-L3,M-131,WO-1348,480,228,7,0.0325
RUN-485,2024-01-18,Evening,P3-L3,M-131,WO-1674,480,377,16,0.0442
RUN-486,2024-01-18,Night,P3-L3,M-130,WO-1261,480,305,7,0.024
RUN-487,2024-01-19,Day,P1-L1,M-103,WO-1346,480,284,6,0.0221
RUN-488,2024-01-19,Evening,P1-L1,M-103,WO-1103,480,333,7,0.0235
RUN-489,2024-01-19,Night,P1-L1,M-103,WO-1872,480,236,6,0.0259
RUN-490,2024-01-19,Day,P1-L2,M-106,WO-1745,480,301,11,0.0381
RUN-491,2024-01-19,Evening,P1-L2,M-105,WO-1253,480,295,5,0.019
RUN-492,2024-01-19,Night,P1-L2,M-106,WO-1054,480,197,7,0.0398
RUN-493,2024-01-19,Day,P1-L3,M-110,WO-1253,480,299,8,0.0299
RUN-494,2024-01-19,Evening,P1-L3,M-109,WO-1295,480,291,9,0.0312
RUN-495,2024-01-19,Night,P1-L3,M-107,WO-1493,480,350,8,0.0251
RUN-496,2024-01-19,Day,P2-L1,M-113,WO-1013,480,311,8,0.0272
RUN-497,2024-01-19,Evening,P2-L1,M-114,WO-1389,480,342,8,0.0244
RUN-498,2024-01-19,Night,P2-L1,M-111,WO-1308,480,295,8,0.0272
RUN-499,2024-01-19,Day,P2-L2,M-115,WO-1505,480,338,8,0.0249
RUN-500,2024-01-19,Evening,P2-L2,M-117,WO-1799,480,258,7,0.0308
RUN-501,2024-01-19,Night,P2-L2,M-117,WO-1626,480,296,15,0.0537
RUN-502,2024-01-19,Day,P2-L3,M-120,WO-1584,480,315,14,0.0452
RUN-503,2024-01-19,Evening,P2-L3,M-119,WO-1040,480,291,7,0.0263
RUN-504,2024-01-19,Night,P2-L3,M-118,WO-1158,480,300,3,0.0114
RUN-505,2024-01-19,Day,P3-L1,M-122,WO-1699,480,307,15,0.0502
RUN-506,2024-01-19,Evening,P3-L1,M-122,WO-1835,480,414,11,0.0269
RUN-507,2024-01-19,Night,P3-L1,M-123,WO-1855,480,327,5,0.0183
RUN-508,2024-01-19,Day,P3-L2,M-125,WO-1814,480,289,3,0.0118
RUN-509,2024-01-19,Evening,P3-L2,M-126,WO-1803,480,257,1,0.0055
RUN-510,2024-01-19,Night,P3-L2,M-127,WO-1117,480,319,7,0.0231
RUN-511,2024-01-19,Day,P3-L3,M-130,WO-1798,480,255,9,0.0366
RUN-512,2024-01-19,Evening,P3-L3,M-131,WO-1047,480,259,1,0.0074
RUN-513,2024-01-19,Night,P3-L3,M-130,WO-1355,480,316,15,0.048
RUN-514,2024-01-20,Day,P1-L1,M-103,WO-1422,480,262,7,0.0282
RUN-515,2024-01-20,Evening,P1-L1,M-102,WO-1434,480,252,3,0.0135
RUN-516,2024-01-20,Night,P1-L1,M-101,WO-1364,480,258,5,0.0232
RUN-517,2024-01-20,Day,P1-L2,M-106,WO-1430,480,316,3,0.0124
RUN-518,2024-01-20,Evening,P1-L2,M-105,WO-1364,480,317,14,0.0449
RUN-519,2024-01-20,Night,P1-L2,M-104,WO-1478,480,306,5,0.0189
RUN-520,2024-01-20,Day,P1-L3,M-110,WO-1412,480,293,6,0.023
RUN-521,2024-01-20,Evening,P1-L3,M-107,WO-1598,480,246,3,0.0134
RUN-522,2024-01-20,Night,P1-L3,M-107,WO-1459,480,329,5,0.0153
RUN-523,2024-01-20,Day,P2-L1,M-112,WO-1358,480,376,4,0.0116
RUN-524,2024-01-20,Evening,P2-L1,M-113,WO-1781,480,330,10,0.0319
RUN-525,2024-01-20,Night,P2-L1,M-113,WO-1364,480,294,2,0.0097
RUN-526,2024-01-20,Day,P2-L2,M-116,WO-1777,480,239,13,0.0574
RUN-527,2024-01-20,Evening,P2-L2,M-117,WO-1369,480,243,3,0.0155
RUN-528,2024-01-20,Night,P2-L2,M-116,WO-1715,480,284,16,0.0571
RUN-529,2024-01-20,Day,P2-L3,M-118,WO-1258,480,294,0,0.0012
RUN-530,2024-01-20,Evening,P2-L3,M-118,WO-1304,480,313,6,0.0202
RUN-531,2024-01-20,Night,P2-L3,M-119,WO-1839,480,291,9,0.0319
RUN-532,2024-01-20,Day,P3-L1,M-122,WO-1428,480,304,10,0.036
RUN-533,2024-01-20,Evening,P3-L1,M-121,WO-1793,480,246,9,0.0375
RUN-534,2024-01-20,Night,P3-L1,M-121,WO-1456,480,261,4,0.0189
RUN-535,2024-01-20,Day,P3-L2,M-126,WO-1019,480,348,11,0.0322
RUN-536,2024-01-20,Evening,P3-L2,M-124,WO-1716,480,352,10,0.0305
RUN-537,2024-01-20,Night,P3-L2,M-125,WO-1370,480,364,10,0.0288
RUN-538,2024-01-20,Day,P3-L3,M-131,WO-1608,480,270,6,0.0243
RUN-539,2024-01-20,Evening,P3-L3,M-129,WO-1632,480,302,12,0.0428
RUN-540,2024-01-20,Night,P3-L3,M-130,WO-1175,480,301,1,0.0044
RUN-541,2024-01-21,Day,P1-L1,M-101,WO-1399,480,401,7,0.0193
RUN-542,2024-01-21,Evening,P1-L1,M-103,WO-1011,480,305,7,0.0231
RUN-543,2024-01-21,Night,P1-L1,M-103,WO-1629,480,344,6,0.0189
RUN-544,2024-01-21,Day,P1-L2,M-105,WO-1338,480,357,6,0.0181
RUN-545,2024-01-21,Evening,P1-L2,M-105,WO-1561,480,285,9,0.0342
RUN-546,2024-01-21,Night,P1-L2,M-104,WO-1416,480,264,4,0.0184
RUN-547,2024-01-21,Day,P1-L3,M-107,WO-1591,480,262,5,0.0206
RUN-548,2024-01-21,Evening,P1-L3,M-109,WO-1799,480,313,9,0.0306
RUN-549,2024-01-21,Night,P1-L3,M-108,WO-1545,480,316,6,0.02
RUN-550,2024-01-21,Day,P2-L1,M-112,WO-1473,480,334,8,0.025
RUN-551,2024-01-21,Evening,P2-L1,M-112,WO-1327,480,294,9,0.0319
RUN-552,2024-01-21,Night,P2-L1,M-113,WO-1074,480,271,3,0.0116
RUN-553,2024-01-21,Day,P2-L2,M-116,WO-1057,480,322,4,0.0145
RUN-554,2024-01-21,Evening,P2-L2,M-117,WO-1857,480,315,5,0.0171
RUN-555,2024-01-21,Night,P2-L2,M-115,WO-1136,480,276,6,0.0243
RUN-556,2024-01-21,Day,P2-L3,M-120,WO-1350,480,345,6,0.0199
RUN-557,2024-01-21,Evening,P2-L3,M-120,WO-1773,480,253,5,0.0202
RUN-558,2024-01-21,Night,P2-L3,M-120,WO-1214,480,315,12,0.0387
RUN-559,2024-01-21,Day,P3-L1,M-123,WO-1386,480,291,13,0.0452
RUN-560,2024-01-21,Evening,P3-L1,M-123,WO-1012,480,270,9,0.0336
RUN-561,2024-01-21,Night,P3-L1,M-121,WO-1094,480,314,10,0.0323
RUN-562,2024-01-21,Day,P3-L2,M-125,WO-1239,480,311,15,0.0487
RUN-563,2024-01-21,Evening,P3-L2,M-126,WO-1072,480,343,15,0.0461
RUN-564,2024-01-21,Night,P3-L2,M-127,WO-1158,480,312,8,0.0281
RUN-565,2024-01-21,Day,P3-L3,M-131,WO-1634,480,241,2,0.0117
RUN-566,2024-01-21,Evening,P3-L3,M-130,WO-1111,480,278,4,0.0164
RUN-567,2024-01-21,Night,P3-L3,M-130,WO-1348,480,312,8,0.026
RUN-568,2024-01-22,Day,P1-L1,M-101,WO-1780,480,328,7,0.0225
RUN-569,2024-01-22,Evening,P1-L1,M-101,WO-1333,480,311,6,0.0193
RUN-570,2024-01-22,Night,P1-L1,M-101,WO-1746,480,276,7,0.0278
RUN-571,2024-01-22,Day,P1-L2,M-105,WO-1173,480,298,8,0.0291
RUN-572,2024-01-22,Evening,P1-L2,M-105,WO-1601,480,265,2,0.0107
RUN-573,2024-01-22,Night,P1-L2,M-106,WO-1318,480,281,7,0.026
RUN-574,2024-01-22,Day,P1-L3,M-109,WO-1711,480,340,9,0.0287
RUN-575,2024-01-22,Evening,P1-L3,M-110,WO-1044,480,282,9,0.0328
RUN-576,2024-01-22,Night,P1-L3,M-110,WO-1875,480,339,11,0.0325
RUN-577,2024-01-22,Day,P2-L1,M-113,WO-1194,480,300,10,0.0351
RUN-578,2024-01-22,Evening,P2-L1,M-113,WO-1193,480,278,11,0.0408
RUN-579,2024-01-22,Night,P2-L1,M-113,WO-1863,480,321,9,0.0302
RUN-580,2024-01-22,Day,P2-L2,M-116,WO-1273,480,300,8,0.0271
RUN-581,2024-01-22,Evening,P2-L2,M-116,WO-1743,480,298,7,0.0254
RUN-582,2024-01-22,Night,P2-L2,M-115,WO-1434,480,255,11,0.045
RUN-583,2024-01-22,Day,P2-L3,M-120,WO-1377,480,285,0,0.001
RUN-584,2024-01-22,Evening,P2-L3,M-118,WO-1116,480,349,7,0.0219
RUN-585,2024-01-22,Night,P2-L3,M-120,WO-1095,480,289,8,0.0289
RUN-586,2024-01-22,Day,P3-L1,M-121,WO-1649,480,271,7,0.0278
RUN-587,2024-01-22,Evening,P3-L1,M-123,WO-1428,480,335,7,0.0227
RUN-588,2024-01-22,Night,P3-L1,M-122,WO-1020,480,273,7,0.0287
RUN-589,2024-01-22,Day,P3-L2,M-124,WO-1425,480,232,8,0.0346
RUN-590,2024-01-22,Evening,P3-L2,M-125,WO-1693,480,322,12,0.0378
RUN-591,2024-01-22,Night,P3-L2,M-124,WO-1680,480,311,10,0.0348
RUN-592,2024-01-22,Day,P3-L3,M-129,WO-1754,480,290,14,0.0502
RUN-593,2024-01-22,Evening,P3-L3,M-128,WO-1414,480,356,0,0.001
RUN-594,2024-01-22,Night,P3-L3,M-128,WO-1351,480,327,9,0.0284
RUN-595,2024-01-23,Day,P1-L1,M-102,WO-1748,480,327,6,0.0203
RUN-596,2024-01-23,Evening,P1-L1,M-101,WO-1015,480,350,7,0.0207
RUN-597,2024-01-23,Night,P1-L1,M-103,WO-1775,480,274,5,0.0195
RUN-598,2024-01-23,Day,P1-L2,M-105,WO-1854,480,264,9,0.0368
RUN-599,2024-01-23,Evening,P1-L2,M-104,WO-1684,480,301,11,0.037
RUN-600,2024-01-23,Night,P1-L2,M-104,WO-1804,480,296,7,0.0243
RUN-601,2024-01-23,Day,P1-L3,M-107,WO-1216,480,273,10,0.0402
RUN-602,2024-01-23,Evening,P1-L3,M-107,WO-1276,480,262,7,0.0271
RUN-603,2024-01-23,Night,P1-L3,M-109,WO-1135,480,312,13,0.0446
RUN-604,2024-01-23,Day,P2-L1,M-111,WO-1729,480,298,9,0.0317
RUN-605,2024-01-23,Evening,P2-L1,M-113,WO-1255,480,316,8,0.0255
RUN-606,2024-01-23,Night,P2-L1,M-114,WO-1799,480,229,10,0.045
RUN-607,2024-01-23,Day,P2-L2,M-117,WO-1345,480,300,15,0.0519
RUN-608,2024-01-23,Evening,P2-L2,M-117,WO-1629,480,363,8,0.0232
RUN-609,2024-01-23,Night,P2-L2,M-117,WO-1732,480,276,4,0.0179
RUN-610,2024-01-23,Day,P2-L3,M-119,WO-1871,480,359,11,0.0323
RUN-611,2024-01-23,Evening,P2-L3,M-119,WO-1699,480,250,8,0.0335
RUN-612,2024-01-23,Night,P2-L3,M-119,WO-1782,480,250,8,0.0344
RUN-613,2024-01-23,Day,P3-L1,M-123,WO-1254,480,258,8,0.0316
RUN-614,2024-01-23,Evening,P3-L1,M-121,WO-1267,480,325,8,0.0269
RUN-615,2024-01-23,Night,P3-L1,M-121,WO-1629,480,307,10,0.0353
RUN-616,2024-01-23,Day,P3-L2,M-127,WO-1580,480,274,4,0.0174
RUN-617,2024-01-23,Evening,P3-L2,M-125,WO-1503,480,321,7,0.0219
RUN-618,2024-01-23,Night,P3-L2,M-125,WO-1091,480,272,0,0.0028
RUN-619,2024-01-23,Day,P3-L3,M-129,WO-1594,480,247,7,0.029
RUN-620,2024-01-23,Evening,P3-L3,M-130,WO-1433,480,320,8,0.0277
RUN-621,2024-01-23,Night,P3-L3,M-130,WO-1254,480,275,6,0.0236
RUN-622,2024-01-24,Day,P1-L1,M-103,WO-1310,480,338,13,0.04
RUN-623,2024-01-24,Evening,P1-L1,M-102,WO-1010,480,356,5,0.016
RUN-624,2024-01-24,Night,P1-L1,M-102,WO-1850,480,238,7,0.0314
RUN-625,2024-01-24,Day,P1-L2,M-106,WO-1849,480,272,8,0.0318
RUN-626,2024-01-24,Evening,P1-L2,M-104,WO-1227,480,391,13,0.0345
RUN-627,2024-01-24,Night,P1-L2,M-106,WO-1887,480,305,7,0.0249
RUN-628,2024-01-24,Day,P1-L3,M-109,WO-1838,480,291,12,0.0415
RUN-629,2024-01-24,Evening,P1-L3,M-110,WO-1509,480,327,10,0.0316
RUN-630,2024-01-24,Night,P1-L3,M-107,WO-1769,480,361,9,0.0266
RUN-631,2024-01-24,Day,P2-L1,M-111,WO-1219,480,374,12,0.0337
RUN-632,2024-01-24,Evening,P2-L1,M-112,WO-1752,480,327,15,0.0475
RUN-633,2024-01-24,Night,P2-L1,M-112,WO-1479,480,276,3,0.0137
RUN-634,2024-01-24,Day,P2-L2,M-116,WO-1022,480,384,12,0.0328
RUN-635,2024-01-24,Evening,P2-L2,M-116,WO-1747,480,352,13,0.0389
RUN-636,2024-01-24,Night,P2-L2,M-115,WO-1393,480,362,5,0.0165
RUN-637,2024-01-24,Day,P2-L3,M-118,WO-1519,480,313,11,0.0352
RUN-638,2024-01-24,Evening,P2-L3,M-119,WO-1579,480,331,8,0.0271
RUN-639,2024-01-24,Night,P2-L3,M-118,WO-1251,480,262,4,0.0178
RUN-640,2024-01-24,Day,P3-L1,M-122,WO-1717,480,303,9,0.0307
RUN-641,2024-01-24,Evening,P3-L1,M-123,WO-1552,480,279,9,0.034
RUN-642,2024-01-24,Night,P3-L1,M-123,WO-1863,480,287,7,0.0248
RUN-643,2024-01-24,Day,P3-L2,M-127,WO-1613,480,272,1,0.006
